Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi)
14/02/2024 07:00;0;0;0;0;38;0,49;0,77;1,27;0,72;0,22
14/02/2024 07:30;0;0;0;0;38;0,49;0,78;1,26;0,71;0,18
14/02/2024 08:00;0;0;0;0;37;0,5;0,78;1,26;0,71;0,16
14/02/2024 08:30;0;0;0;0;37;0,49;0,78;1,26;0,73;0,13
14/02/2024 09:00;0;0;0;0;37;0,49;0,79;1,25;0,71;0,14
14/02/2024 09:30;0;0;0;0;37;0,49;0,78;1,24;0,73;0,16
14/02/2024 10:00;0;0;0;0;37;0,5;0,78;1,22;0,71;0,15
14/02/2024 10:30;0;0;0;0;37;0,49;0,78;1,25;0,71;0,17
14/02/2024 11:00;0;0;0;0;37;0,49;0,79;1,24;0,7;0,2
14/02/2024 11:30;0;0;0;0;37;0,5;0,79;1,23;0,71;0,22
14/02/2024 12:00;0;0;0;0;37;0,5;0,79;1,23;0,69;0,23
14/02/2024 12:30;0;0;0;0;37;0,5;0,79;1,23;0,69;0,23
14/02/2024 13:00;0;0;0;0;37;0,5;0,79;1,23;0,7;0,25
14/02/2024 13:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,25
14/02/2024 14:00;0;0;0;0;37;0,5;0,8;1,22;0,69;0,25
14/02/2024 14:30;0;0;0;0;37;0,5;0,79;1,23;0,7;0,25
14/02/2024 15:00;0;0;0;0;37;0,5;0,8;1,23;0,72;0,21
14/02/2024 15:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,22
14/02/2024 16:00;0;0;0;0;37;0,51;0,79;1,23;0,7;0,17
14/02/2024 16:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,15
14/02/2024 17:00;0;0;0;0;37;0,5;0,79;1,23;0,7;0,16
14/02/2024 17:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,18
14/02/2024 18:00;0;0;0;0;37;0,5;0,79;1,23;0,7;0,14
14/02/2024 18:30;0;0;0;0;37;0,5;0,79;1,24;0,69;0,1
14/02/2024 19:00;0;0;0;0;37;0,5;0,79;1,24;0,7;0,12
14/02/2024 19:30;0;0;0;0;38;0,5;0,78;1,25;0,69;0,12
14/02/2024 20:00;0;0;0;0;38;0,5;0,79;1,24;0,68;0,17
14/02/2024 20:30;0;0;0;0;38;0,5;0,78;1,26;0,7;0,19
14/02/2024 21:00;0;0;0;0;37;0,5;0,79;1,26;0,69;0,19
14/02/2024 21:30;0;0;0;0;38;0,49;0,79;1,26;0,7;0,23
14/02/2024 22:00;0;0;0;0;38;0,49;0,78;1,25;0,71;0,27
14/02/2024 22:30;0;0;0;0;38;0,49;0,79;1,26;0,72;0,32
14/02/2024 23:00;0;0;0;0;38;0,49;0,78;1,25;0,71;0,34
14/02/2024 23:30;0;0;0;0;38;0,49;0,78;1,27;0,68;0,36
15/02/2024 00:00;0;0;0;0;38;0,49;0,78;1,25;0,71;0,41
15/02/2024 00:30;0;0;0;0;38;0,49;0,79;1,26;0,7;0,44
15/02/2024 01:00;0;0;0;0;38;0,49;0,78;1,26;0,7;0,46
15/02/2024 01:30;0;0;0;0;38;0,49;0,78;1,25;0,7;0,48
15/02/2024 02:00;0;0;0;0;38;0,49;0,79;1,27;0,7;0,47
15/02/2024 02:30;0;0;0;0;38;0,49;0,79;1,25;0,69;0,45
15/02/2024 03:00;0;0;0;0;38;0,49;0,78;1,27;0,71;0,46
15/02/2024 03:30;0;0;0;0;38;0,49;0,79;1,27;0,7;0,42
15/02/2024 04:00;0;0;0;0;38;0,49;0,79;1,26;0,71;0,38
15/02/2024 04:30;0;0;0;0;38;0,49;0,79;1,29;0,71;0,37
15/02/2024 05:00;0;0;0;0;38;0,49;0,78;1,26;0,7;0,32
15/02/2024 05:30;0;0;0;0;38;0,49;0,78;1,29;0,71;0,26
15/02/2024 06:00;0;0;0;0;38;0,49;0,79;1,31;0,71;0,29
15/02/2024 06:30;0;0,2;0;0;38;0,49;0,78;1,28;0,7;0,27
15/02/2024 07:00;0;0;0;0;37;0,49;0,78;1,27;0,71;0,23
15/02/2024 07:30;0;0;0;0;38;0,49;0,78;1,26;0,71;0,19
15/02/2024 08:00;0;0;0;0;38;0,49;0,77;1,26;0,7;0,14
15/02/2024 08:30;0;0;0;0;37;0,49;0,79;1,26;0,71;0,1
15/02/2024 09:00;0;0;0;0;37;0,49;0,78;1,24;0,71;0,18
15/02/2024 09:30;0;0;0;0;37;0,49;0,79;1,24;0,71;0,13
15/02/2024 10:00;0;0;0;0;37;0,49;0,78;1,23;0,71;0,09
15/02/2024 10:30;0;0;0;0;37;0,49;0,79;1,22;0,7;0,1
15/02/2024 11:00;0;0;0;0;37;0,5;0,79;1,23;0,71;0,12
15/02/2024 11:30;0;0;0;0;37;0,5;0,79;1,23;0,71;0,14
15/02/2024 12:00;0;0;0;0;37;0,5;0,79;1,23;0,7;0,13
15/02/2024 12:30;0;0;0;0;37;0,5;0,79;1,22;0,69;0,2
15/02/2024 13:00;0;0;0;0;37;0,5;0,8;1,25;0,69;0,18
15/02/2024 13:30;0;0;0;0;37;0,5;0,79;1,23;0,7;0,19
15/02/2024 14:00;0;0;0;0;37;0,5;0,79;1,23;0,71;0,2
15/02/2024 14:30;0;0;0;0;37;0,5;0,79;1,23;0,68;0,23
15/02/2024 15:00;0;0;0;0;37;0,5;0,79;1,23;0,69;0,23
15/02/2024 15:30;0;0;0;0;37;0,51;0,79;1,23;0,67;0,25
15/02/2024 16:00;0;0;0;0;37;0,5;0,8;1,23;0,69;0,22
15/02/2024 16:30;0;0;0;0;37;0,5;0,79;1,23;0,69;0,2
15/02/2024 17:00;0;0;0;0;37;0,5;0,8;1,23;0,71;0,17
15/02/2024 17:30;0;0;0;0;37;0,5;0,8;1,23;0,69;0,22
15/02/2024 18:00;0;0;0;0;37;0,5;0,8;1,23;0,71;0,2
15/02/2024 18:30;0;0;0;0;37;0,5;0,79;1,24;0,69;0,2
15/02/2024 19:00;0;0;0;0;37;0,5;0,79;1,23;0,7;0,15
15/02/2024 19:30;0;0;0;0;37;0,5;0,79;1,25;0,7;0,15
15/02/2024 20:00;0;0;0;0;37;0,5;0,79;1,26;0,7;0,18
15/02/2024 20:30;0;0;0;0;37;0,5;0,79;1,26;0,7;0,24
15/02/2024 21:00;0;0;0;0;37;0,5;0,79;1,26;0,7;0,23
15/02/2024 21:30;0;0;0;0;37;0,5;0,79;1,26;0,69;0,23
15/02/2024 22:00;0;0;0;0;37;0,5;0,79;1,23;0,68;0,26
15/02/2024 22:30;0;0;0;0;37;0,5;0,79;1,26;0,71;0,3
15/02/2024 23:00;0;0;0;0;37;0,49;0,79;1,24;0,7;0,35
15/02/2024 23:30;0;0;0;0;37;0,5;0,79;1,24;0,69;0,37
16/02/2024 00:00;0;0;0;0;37;0,49;0,79;1,26;0,7;0,42
16/02/2024 00:30;0;0;0;0;38;0,5;0,79;1,26;0,7;0,44
16/02/2024 01:00;0;0;0;0;38;0,49;0,79;1,25;0,7;0,45
16/02/2024 01:30;0;0;0;0;38;0,49;0,79;1,25;0,7;0,45
16/02/2024 02:00;0;0;0;0;37;0,5;0,79;1,26;0,71;0,47
16/02/2024 02:30;0;0;0;0;37;0,49;0,79;1,28;0,69;0,5
16/02/2024 03:00;0;0;0;0;37;0,49;0,78;1,28;0,69;0,48
16/02/2024 03:30;0;0;0;0;38;0,49;0,79;1,26;0,71;0,44
16/02/2024 04:00;0;0;0;0;37;0,5;0,79;1,28;0,69;0,44
16/02/2024 04:30;0;0;0;0;37;0,49;0,79;1,29;0,7;0,43
16/02/2024 05:00;0;0;0;0;37;0,49;0,78;1,27;0,72;0,41
16/02/2024 05:30;0;0;0;0;37;0,49;0,78;1,28;0,71;0,4
16/02/2024 06:00;0;0;0;0;37;0,49;0,78;1,27;0,72;0,37
16/02/2024 06:30;0;0;0;0;37;0,49;0,78;1,28;0,71;0,33
16/02/2024 07:00;0;0;0;0;37;0,49;0,78;1,25;0,72;0,28
16/02/2024 07:30;0;0;0;0;38;0,49;0,79;1,24;0,73;0,27
16/02/2024 08:00;0;0;0;0;37;0,49;0,79;1,25;0,72;0,22
16/02/2024 08:30;0;0;0;0;37;0,49;0,78;1,24;0,73;0,2
16/02/2024 09:00;0;0;0;0,2;37;0,49;0,79;1,27;0,73;0,18
16/02/2024 09:30;0;0;0;0;37;0,49;0,78;1,24;0,72;0,17
16/02/2024 10:00;0;0;0;0;37;0,49;0,79;1,24;0,71;0,13
16/02/2024 10:30;0;0;0;0;37;0,5;0,79;1,24;0,7;0,15
16/02/2024 11:00;0;0;0;0;37;0,49;0,79;1,24;0,71;0,17
16/02/2024 11:30;0;0;0;0;37;0,5;0,78;1,23;0,71;0,14
16/02/2024 12:00;0;0;0;0;37;0,5;0,79;1,25;0,7;0,1
16/02/2024 12:30;0;0;0;0;37;0,5;0,79;1,25;0,71;0,14
16/02/2024 13:00;0;0;0;0;37;0,5;0,8;1,25;0,69;0,17
16/02/2024 13:30;0;0;0;0;37;0,5;0,8;1,24;0,7;0,16
16/02/2024 14:00;0;0;0;0;37;0,5;0,79;1,23;0,71;0,16
16/02/2024 14:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,16
16/02/2024 15:00;0;0;0;0;37;0,5;0,8;1,24;0,7;0,15
16/02/2024 15:30;0;0;0;0;37;0,5;0,8;1,23;0,69;0,17
16/02/2024 16:00;0;0;0;0;37;0,5;0,8;1,24;0,7;0,19
16/02/2024 16:30;0;0;0;0;37;0,5;0,79;1,25;0,71;0,19
16/02/2024 17:00;0;0;0;0;37;0,5;0,8;1,24;0,7;0,2
16/02/2024 17:30;0;0;0;0;37;0,5;0,8;1,23;0,71;0,19
16/02/2024 18:00;0;0;0;0;37;0,5;0,79;1,24;0,72;0,24
16/02/2024 18:30;0;0;0;0;37;0,5;0,8;1,24;0,71;0,19
16/02/2024 19:00;0;0;0;0;37;0,5;0,8;1,25;0,71;0,24
16/02/2024 19:30;0;0;0;0;37;0,5;0,79;1,27;0,69;0,22
16/02/2024 20:00;0;0;0;0;37;0,49;0,79;1,26;0,7;0,24
16/02/2024 20:30;0;0;0;0;37;0,5;0,8;1,24;0,69;0,27
16/02/2024 21:00;0;0;0;0;37;0,5;0,8;1,24;0,7;0,27
16/02/2024 21:30;0;0;0;0;37;0,5;0,8;1,25;0,7;0,3
16/02/2024 22:00;0;0;0;0;37;0,49;0,79;1,27;0,69;0,31
16/02/2024 22:30;0;0;0;0;37;0,49;0,8;1,25;0,7;0,34
16/02/2024 23:00;0;0;0,2;0;37;0,5;0,79;1,26;0,71;0,37
16/02/2024 23:30;0;0;0;0;37;0,49;0,8;1,28;0,69;0,39
17/02/2024 00:00;0;0;0;0;37;0,49;0,79;1,27;0,71;0,39
17/02/2024 00:30;0;0;0;0;37;0,49;0,8;1,28;0,69;0,4
17/02/2024 01:00;0;0;0;0;37;0,49;0,79;1,26;0,71;0,43
17/02/2024 01:30;0;0;0;0;37;0,49;0,79;1,3;0,71;0,45
17/02/2024 02:00;0;0;0;0;37;0,49;0,79;1,29;0,71;0,47
17/02/2024 02:30;0;0;0;0;37;0,49;0,78;1,28;0,71;0,47
17/02/2024 03:00;0;0;0;0;37;0,49;0,79;1,27;0,71;0,47
17/02/2024 03:30;0;0;0;0;37;0,49;0,79;1,31;0,71;0,46
17/02/2024 04:00;0;0;0;0;37;0,49;0,79;1,28;0,72;0,45
17/02/2024 04:30;0;0;0;0;37;0,49;0,79;1,27;0,72;0,41
17/02/2024 05:00;0;0;0;0,2;37;0,49;0,79;1,28;0,7;0,42
17/02/2024 05:30;0;0,2;0;0;37;0,49;0,78;1,28;0,7;0,41
17/02/2024 06:00;0;0;0;0;37;0,49;0,78;1,28;0,71;0,38
17/02/2024 06:30;0;0;0;0;37;0,49;0,79;1,27;0,71;0,32
17/02/2024 07:00;0;0;0;0;37;0,49;0,79;1,27;0,72;0,3
17/02/2024 07:30;0;0;0;0;37;0,49;0,79;1,25;0,72;0,25
17/02/2024 08:00;0;0;0;0;37;0,49;0,77;1,26;0,71;0,26
17/02/2024 08:30;0;0;0;0;37;0,49;0,79;1,26;0,72;0,25
17/02/2024 09:00;0;0;0;0;37;0,49;0,79;1,27;0,73;0,2
17/02/2024 09:30;0;0;0;0;37;0,49;0,79;1,24;0,72;0,2
17/02/2024 10:00;0;0;0;0;37;0,49;0,79;1,23;0,72;0,14
17/02/2024 10:30;0;0;0;0;37;0,49;0,79;1,23;0,72;0,11
17/02/2024 11:00;0;0;0;0;37;0,49;0,79;1,24;0,7;0,1
17/02/2024 11:30;0;0;0;0;37;0,5;0,79;1,24;0,7;0,1
17/02/2024 12:00;0;0;0;0;37;0,5;0,79;1,22;0,68;0,08
17/02/2024 12:30;0;0;0;0;37;0,5;0,8;1,23;0,69;0,09
17/02/2024 13:00;0;0;0;0;37;0,5;0,8;1,23;0,71;0,07
17/02/2024 13:30;0;0;0;0;37;0,5;0,8;1,23;0,69;0,1
17/02/2024 14:00;0;0;0;0;37;0,5;0,8;1,24;0,68;0,08
17/02/2024 14:30;0;0;0;0;37;0,5;0,8;1,24;0,68;0,1
17/02/2024 15:00;0;0;0;0;37;0,5;0,8;1,23;0,7;0,09
17/02/2024 15:30;0;0;0;0;37;0,5;0,81;1,25;0,69;0,1
17/02/2024 16:00;0;0;0;0;37;0,5;0,8;1,24;0,67;0,13
17/02/2024 16:30;0;0;0;0;37;0,5;0,8;1,23;0,68;0,14
17/02/2024 17:00;0;0;0;0;37;0,5;0,8;1,24;0,69;0,13
17/02/2024 17:30;0;0;0;0;37;0,5;0,8;1,24;0,72;0,16
17/02/2024 18:00;0;0;0;0;37;0,5;0,8;1,24;0,7;0,19
17/02/2024 18:30;0;0;0;0;37;0,5;0,79;1,25;0,7;0,2
17/02/2024 19:00;0;0;0;0;37;0,5;0,79;1,27;0,7;0,19
17/02/2024 19:30;0;0;0;0;37;0,5;0,79;1,24;0,7;0,23
17/02/2024 20:00;0;0;0;0;37;0,5;0,79;1,24;0,7;0,27
17/02/2024 20:30;0;0;0;0;37;0,5;0,79;1,26;0,7;0,29
17/02/2024 21:00;0;0;0;0;37;0,49;0,79;1,25;0,69;0,3
17/02/2024 21:30;0;0;0;0;37;0,49;0,8;1,26;0,71;0,26
17/02/2024 22:00;0;0;0;0;37;0,49;0,79;1,26;0,71;0,34
17/02/2024 22:30;0;0;0;0;37;0,5;0,79;1,29;0,7;0,33
17/02/2024 23:00;0;0;0;0;37;0,49;0,8;1,26;0,68;0,33
17/02/2024 23:30;0;0;0;0;37;0,49;0,79;1,26;0,7;0,35
18/02/2024 00:00;0;0;0;0;37;0,49;0,79;1,26;0,7;0,36
18/02/2024 00:30;0;0;0;0;37;0,49;0,79;1,26;0,71;0,39
18/02/2024 01:00;0;0;0;0;37;0,49;0,79;1,26;0,71;0,4
18/02/2024 01:30;0;0;0;0;37;0,49;0,79;1,25;0,69;0,41
18/02/2024 02:00;0;0;0;0;37;0,49;0,79;1,25;0,67;0,37
18/02/2024 02:30;0;0;0;0;37;0,49;0,79;1,26;0,69;0,42
18/02/2024 03:00;0;0;0;0;37;0,49;0,79;1,25;0,68;0,36
18/02/2024 03:30;0;0;0;0;37;0,49;0,79;1,28;0,7;0,37
18/02/2024 04:00;0;0;0;0;37;0,49;0,79;1,26;0,69;0,37
18/02/2024 04:30;0;0;0;0;37;0,49;0,79;1,26;0,7;0,38
18/02/2024 05:00;0;0;0;0;37;0,49;0,79;1,26;0,7;0,33
18/02/2024 05:30;0;0;0;0;37;0,49;0,79;1,27;0,71;0,32
18/02/2024 06:00;0;0;0;0;37;0,49;0,79;1,26;0,7;0,28
18/02/2024 06:30;0;0;0;0;37;0,49;0,79;1,27;0,68;0,29
18/02/2024 07:00;0;0;0;0;37;0,49;0,79;1,25;0,69;0,27
18/02/2024 07:30;0;0;0;0;37;0,49;0,8;1,25;0,72;0,24
18/02/2024 08:00;0;0;0;0;37;0,49;0,79;1,27;0,71;0,19
18/02/2024 08:30;0;0;0;0;37;0,49;0,79;1,26;0,72;0,2
18/02/2024 09:00;0;0;0;0;37;0,5;0,78;1,25;0,7;0,17
18/02/2024 09:30;0;0;0;0;37;0,49;0,79;1,25;0,72;0,13
18/02/2024 10:00;0;0;0;0;37;0,49;0,79;1,24;0,69;0,11
18/02/2024 10:30;0;0;0;0;37;0,49;0,79;1,24;0,7;0,13
18/02/2024 11:00;0;0;0;0;37;0,5;0,79;1,24;0,71;0,1
18/02/2024 11:30;0;0;0;0;37;0,5;0,79;1,22;0,69;0,06
18/02/2024 12:00;0;0;0;0;37;0,5;0,79;1,23;0,7;0,12
18/02/2024 12:30;0;0;0;0;37;0,5;0,79;1,23;0,7;0,08
18/02/2024 13:00;0;0;0;0;37;0,5;0,8;1,22;0,71;0,03
18/02/2024 13:30;0;0;0;0;37;0,5;0,8;1,24;0,67;0,05
18/02/2024 14:00;0;0;0;0;37;0,5;0,79;1,24;0,69;0,05
18/02/2024 14:30;0;0;0;0;37;0,5;0,8;1,22;0,71;0,06
18/02/2024 15:00;0;0;0;0;37;0,5;0,8;1,23;0,7;0,06
18/02/2024 15:30;0;0;0;0;37;0,5;0,8;1,23;0,71;0,06
18/02/2024 16:00;0;0;0;0;37;0,5;0,8;1,23;0,7;0,06
18/02/2024 16:30;0;0;0;0;37;0,5;0,8;1,24;0,69;0,08
18/02/2024 17:00;0;0;0;0;37;0,5;0,8;1,24;0,69;0,1
18/02/2024 17:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,1
18/02/2024 18:00;0;0;0;0;37;0,5;0,8;1,24;0,7;0,13
18/02/2024 18:30;0;0;0;0;37;0,5;0,79;1,24;0,68;0,21
18/02/2024 19:00;0;0;0;0;37;0,5;0,79;1,24;0,68;0,23
18/02/2024 19:30;0;0;0;0;37;0,5;0,79;1,24;0,68;0,28
18/02/2024 20:00;0;0;0;0;37;0,5;0,8;1,25;0,69;0,28
18/02/2024 20:30;0;0;0;0;37;0,49;0,8;1,24;0,69;0,29
18/02/2024 21:00;0;0;0;0;37;0,5;0,8;1,26;0,69;0,34
18/02/2024 21:30;0;0;0;0;37;0,5;0,79;1,24;0,69;0,33
18/02/2024 22:00;0;0;0;0;37;0,49;0,78;1,25;0,7;0,31
18/02/2024 22:30;0;0;0;0;37;0,49;0,8;1,25;0,71;0,37
18/02/2024 23:00;0;0;0;0;37;0,49;0,79;1,26;0,7;0,38
18/02/2024 23:30;0;0;0;0;37;0,49;0,79;1,26;0,7;0,4
19/02/2024 00:00;0;0;0;0;37;0,49;0,79;1,28;0,68;0,34
19/02/2024 00:30;0;0;0;0;37;0,49;0,8;1,26;0,69;0,37
19/02/2024 01:00;0;0;0;0;37;0,49;0,78;1,26;0,69;0,39
19/02/2024 01:30;0;0;0;0;37;0,49;0,79;1,27;0,69;0,39
19/02/2024 02:00;0;0;0;0;37;0,49;0,8;1,27;0,69;0,38
19/02/2024 02:30;0;0;0;0;37;0,49;0,78;1,28;0,7;0,36
19/02/2024 03:00;0;0;0;0;37;0,49;0,79;1,27;0,68;0,39
19/02/2024 03:30;0;0;0;0;37;0,49;0,79;1,28;0,7;0,35
19/02/2024 04:00;0;0;0;0;37;0,49;0,79;1,26;0,68;0,35
19/02/2024 04:30;0;0;0;0;37;0,49;0,78;1,27;0,69;0,32
19/02/2024 05:00;0;0;0;0;37;0,49;0,79;1,29;0,68;0,27
19/02/2024 05:30;0;0;0;0;37;0,49;0,79;1,26;0,69;0,34
19/02/2024 06:00;0;0;0;0;37;0,49;0,79;1,28;0,67;0,3
19/02/2024 06:30;0;0;0;0;37;0,49;0,79;1,26;0,7;0,25
19/02/2024 07:00;0;0;0;0;37;0,49;0,78;1,24;0,71;0,29
19/02/2024 07:30;0;0;0;0;37;0,49;0,78;1,27;0,69;0,33
19/02/2024 08:00;0;0;0;0;37;0,49;0,8;1,25;0,69;0,32
19/02/2024 08:30;0;0;0;0;37;0,49;0,78;1,25;0,7;0,3
19/02/2024 09:00;0;0;0;0;37;0,49;0,79;1,25;0,69;0,24
19/02/2024 09:30;0;0;0;0;37;0,49;0,79;1,24;0,71;0,18
19/02/2024 10:00;0;0;0;0;37;0,5;0,79;1,26;0,69;0,25
19/02/2024 10:30;0;0;0;0;37;0,49;0,8;1,24;0,71;0,19
19/02/2024 11:00;0;0;0;0;37;0,49;0,78;1,24;0,71;0,17
19/02/2024 11:30;0;0;0;0;37;0,49;0,79;1,24;0,7;0,17
19/02/2024 12:00;0;0;0;0;37;0,5;0,79;1,24;0,69;0,14
19/02/2024 12:30;0;0;0;0;37;0,5;0,79;1,23;0,72;0,06
19/02/2024 13:00;0;0;0;0;37;0,5;0,79;1,24;0,72;0,07
19/02/2024 13:30;0;0;0;0;37;0,5;0,79;1,24;0,71;0,06
19/02/2024 14:00;0;0;0;0;37;0,5;0,8;1,24;0,7;0,06
19/02/2024 14:30;0;0;0;0;37;0,5;0,8;1,23;0,72;0,06
19/02/2024 15:00;0;0;0;0;37;0,5;0,79;1,25;0,7;0,06
19/02/2024 15:30;0;0;0;0;37;0,49;0,79;1,24;0,7;0,06
19/02/2024 16:00;0;0;0;0;37;0,5;0,8;1,23;0,69;0,06
19/02/2024 16:30;0;0;0;0;37;0,5;0,8;1,24;0,68;0,06
19/02/2024 17:00;0;0;0;0;37;0,49;0,79;1,24;0,71;0,07
19/02/2024 17:30;0;0;0;0;37;0,5;0,8;1,23;0,72;0,08
19/02/2024 18:00;0;0;0;0;37;0,49;0,8;1,23;0,7;0,13
19/02/2024 18:30;0;0;0;0;37;0,5;0,8;1,24;0,72;0,15
19/02/2024 19:00;0;0;0;0;37;0,49;0,8;1,26;0,69;0,16
19/02/2024 19:30;0;0;0;0;37;0,49;0,8;1,26;0,7;0,19
19/02/2024 20:00;0;0;0;0;37;0,5;0,8;1,25;0,7;0,22
19/02/2024 20:30;0;0;0;0;37;0,5;0,79;1,26;0,7;0,26
19/02/2024 21:00;0;0;0;0;37;0,49;0,8;1,25;0,69;0,26
19/02/2024 21:30;0;0;0;0;37;0,49;0,79;1,24;0,68;0,33
19/02/2024 22:00;0;0;0;0;37;0,49;0,8;1,25;0,7;0,33
19/02/2024 22:30;0;0;0;0;37;0,49;0,79;1,25;0,7;0,32
19/02/2024 23:00;0;0;0;0;37;0,49;0,79;1,25;0,71;0,3
19/02/2024 23:30;0;0;0;0;37;0,49;0,79;1,28;0,7;0,29
20/02/2024 00:00;0;0;0;0;37;0,49;0,79;1,25;0,69;0,29
20/02/2024 00:30;0;0;0;0;37;0,49;0,79;1,26;0,72;0,29
20/02/2024 01:00;0;0,2;0;0;37;0,49;0,79;1,3;0,72;0,33
20/02/2024 01:30;0;0;0;0;37;0,49;0,79;1,28;0,7;0,34
20/02/2024 02:00;0;0;0;0;37;0,49;0,8;1,27;0,71;0,32
20/02/2024 02:30;0;0;0;0;37;0,49;0,8;1,28;0,69;0,23
20/02/2024 03:00;0;0;0;0;37;0,49;0,79;1,27;0,7;0,25
20/02/2024 03:30;0;0;0;0;37;0,49;0,79;1,3;0,71;0,26
20/02/2024 04:00;0;0;0;0;37;0,49;0,8;1,28;0,69;0,28
20/02/2024 04:30;0;0;0;0;37;0,49;0,8;1,28;0,71;0,29
20/02/2024 05:00;0;0;0;0;37;0,49;0,79;1,26;0,69;0,3
20/02/2024 05:30;0;0;0;0;37;0,49;0,79;1,28;0,69;0,27
20/02/2024 06:00;0;0;0;0;37;0,49;0,8;1,26;0,69;0,3
20/02/2024 06:30;0;0;0;0;37;0,49;0,79;1,28;0,69;0,31
20/02/2024 07:00;0;0;0;0;37;0,49;0,8;1,26;0,71;0,29
20/02/2024 07:30;0;0;0;0;37;0,49;0,78;1,25;0,72;0,31
20/02/2024 08:00;0;0;0;0;37;0,49;0,79;1,27;0,7;0,26
20/02/2024 08:30;0;0;0;0;37;0,49;0,79;1,24;0,71;0,29
20/02/2024 09:00;0;0;0;0;37;0,49;0,79;1,25;0,73;0,25
20/02/2024 09:30;0;0;0;0;37;0,49;0,79;1,24;0,72;0,24
20/02/2024 10:00;0;0;0;0;37;0,5;0,79;1,24;0,7;0,22
20/02/2024 10:30;0;0;0;0;37;0,49;0,79;1,22;0,7;0,18
20/02/2024 11:00;0;0;0;0;37;0,49;0,79;1,24;0,71;0,17
20/02/2024 11:30;0;0;0;0;37;0,5;0,79;1,23;0,69;0,12
20/02/2024 12:00;0;0;0;0;37;0,5;0,79;1,23;0,69;0,06
20/02/2024 12:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,06
20/02/2024 13:00;0;0;0;0;37;0,5;0,8;1,23;0,69;0,06
20/02/2024 13:30;0;0;0;0;37;0,5;0,8;1,22;0,68;0,06
20/02/2024 14:00;0;0;0;0;37;0,5;0,8;1,24;0,71;0,06
20/02/2024 14:30;0;0;0;0;37;0,5;0,81;1,24;0,7;0,06
20/02/2024 15:00;0;0;0;0;37;0,5;0,8;1,22;0,69;0,06
20/02/2024 15:30;0;0;0;0;37;0,5;0,8;1,23;0,7;0,06
20/02/2024 16:00;0;0;0;0;37;0,5;0,8;1,24;0,71;0,06
20/02/2024 16:30;0;0;0;0;37;0,5;0,8;1,23;0,71;0,06
20/02/2024 17:00;0;0;0;0;37;0,5;0,8;1,25;0,7;0,06
20/02/2024 17:30;0;0;0;0;37;0,5;0,79;1,24;0,71;0,06
20/02/2024 18:00;0;0;0;0;37;0,5;0,8;1,24;0,69;0,06
20/02/2024 18:30;0;0;0;0;37;0,5;0,8;1,24;0,69;0,06
20/02/2024 19:00;0;0;0;0;37;0,5;0,79;1,25;0,69;0,1
20/02/2024 19:30;0;0;0;0;37;0,5;0,79;1,27;0,68;0,12
20/02/2024 20:00;0;0;0;0;37;0,5;0,79;1,24;0,69;0,16
20/02/2024 20:30;0;0;0;0;37;0,49;0,79;1,25;0,68;0,22
20/02/2024 21:00;0;0;0;0;37;0,49;0,79;1,24;0,69;0,24
20/02/2024 21:30;0;0;0;0;37;0,5;0,8;1,24;0,7;0,25
20/02/2024 22:00;0;0;0;0;37;0,5;0,78;1,26;0,7;0,28
20/02/2024 22:30;0;0;0;0;37;0,49;0,8;1,25;0,68;0,28
20/02/2024 23:00;0;0;0;0;37;0,49;0,79;1,26;0,69;0,27
20/02/2024 23:30;0;0;0;0;37;0,49;0,79;1,28;0,7;0,28
21/02/2024 00:00;0;0;0;0;37;0,49;0,8;1,26;0,7;0,31
21/02/2024 00:30;0;0;0;0;37;0,49;0,8;1,28;0,69;0,3
21/02/2024 01:00;0;0;0;0;37;0,49;0,79;1,27;0,69;0,24
21/02/2024 01:30;0;0;0;0;37;0,49;0,79;1,28;0,73;0,26
21/02/2024 02:00;0;0;0;0;37;0,49;0,79;1,26;0,72;0,24
21/02/2024 02:30;0;0;0;0;37;0,49;0,79;1,27;0,71;0,28
21/02/2024 03:00;0;0;0;0;37;0,49;0,79;1,27;0,71;0,26
21/02/2024 03:30;0;0;0;0;37;0,49;0,8;1,28;0,7;0,22
21/02/2024 04:00;0;0;0;0;37;0,49;0,79;1,26;0,69;0,21
21/02/2024 04:30;0;0;0;0;37;0,49;0,78;1,25;0,7;0,24
21/02/2024 05:00;0;0;0;0;37;0,49;0,78;1,27;0,71;0,25
21/02/2024 05:30;0;0;0;0;37;0,49;0,78;1,26;0,7;0,24
